snomedcode,term_snomed,id,search_terms,read_mapping,matchtotal,MedCodeId,term_medcode,OriginalReadCode,CleansedReadCode,SnomedCTDescriptionId,Release,EmisCodeCategoryId,readcode_review,include
715807002#,fCJD (Familial Creutzfeldt-Jakob disease),3303776012#,1,0,1,7737901000006115#,Familial Creutzfeldt-Jakob,^ESCTFA773790,NA,3303775011,NA,31,NA,1
715807002#,Inherited Creutzfeldt-Jakob disease,3307459013#,1,0,1,7737911000006117#,fCJD (Familial Creutzfeldt-Jakob disease),^ESCTFC773791,NA,3303776012,NA,31,NA,1
715807002#,Inherited Creutzfeldt-Jakob disease,3307459013#,1,0,1,7737921000006113#,Inherited Creutzfeldt-Jakob disease,^ESCTIN773792,NA,3307459013,NA,31,NA,1
715807002#,Inherited Creutzfeldt-Jakob disease,3307459013#,1,0,1,7737901000006115#,Familial Creutzfeldt-Jakob,^ESCTFA773790,NA,3303775011,NA,31,NA,1
716175000#,Arizona Battery for Communication Disorders of Dementia score (observable entity),3304975014#,1,0,1,7743481000006110#,ABCD (Arizona Battery for Communication Disorders) of Dementia score,^ESCTAB774348,NA,3304977018,NA,31,NA,0
716175000#,Arizona Battery for Communication Disorders of Dementia score (observable entity),3304975014#,1,0,1,7743471000006112#,Arizona Battery for Communication Disorders of Dementia score,^ESCTAR774347,NA,3304976010,NA,31,NA,0
716175000#,Arizona Battery for Communication Disorders of Dementia score,3304976010#,1,0,1,7743481000006110#,ABCD (Arizona Battery for Communication Disorders) of Dementia score,^ESCTAB774348,NA,3304977018,NA,31,NA,0
716175000#,Arizona Battery for Communication Disorders of Dementia score,3304976010#,1,0,1,7743471000006112#,Arizona Battery for Communication Disorders of Dementia score,^ESCTAR774347,NA,3304976010,NA,31,NA,0
716175000#,ABCD (Arizona Battery for Communication Disorders) of Dementia score,3304977018#,1,0,1,7743481000006110#,ABCD (Arizona Battery for Communication Disorders) of Dementia score,^ESCTAB774348,NA,3304977018,NA,31,NA,0
716175000#,ABCD (Arizona Battery for Communication Disorders) of Dementia score,3304977018#,1,0,1,7743471000006112#,Arizona Battery for Communication Disorders of Dementia score,^ESCTAR774347,NA,3304976010,NA,31,NA,0
716610001#,Revised Kendrick Battery for detection of dementia in the elderly score (observable entity),3306856018#,1,0,1,7749441000006118#,Revised Kendrick Battery for detection of dementia in the elderly score,^ESCTRE774944,NA,3306857010,NA,31,NA,0
716610001#,Revised Kendrick Battery for detection of dementia in the elderly score,3306857010#,1,0,1,7749441000006118#,Revised Kendrick Battery for detection of dementia in the elderly score,^ESCTRE774944,NA,3306857010,NA,31,NA,0
716667005#,Right temporal atrophy variant frontotemporal dementia (disorder),3307151018#,1,0,1,7750421000006118#,Right temporal atrophy variant frontotemporal dementia,^ESCTRI775042,NA,3307152013,NA,31,NA,1
716667005#,Right temporal atrophy variant frontotemporal dementia (disorder),3307151018#,1,0,1,7750411000006114#,Right temporal lobar atrophy,^ESCTRI775041,NA,3307153015,NA,31,NA,1
716667005#,Right temporal atrophy variant frontotemporal dementia,3307152013#,1,0,1,7750421000006118#,Right temporal atrophy variant frontotemporal dementia,^ESCTRI775042,NA,3307152013,NA,31,NA,1
716667005#,Right temporal atrophy variant frontotemporal dementia,3307152013#,1,0,1,7750411000006114#,Right temporal lobar atrophy,^ESCTRI775041,NA,3307153015,NA,31,NA,1
716727004#,Assessment using Arizona Battery for Communication Disorders of Dementia (procedure),3307338019#,1,0,1,7751141000006112#,Assessment using ABCD (Arizona Battery for Communication Disorders) of Dementia,^ESCTAS775114,NA,3307340012,NA,31,NA,0
716727004#,Assessment using Arizona Battery for Communication Disorders of Dementia (procedure),3307338019#,1,0,1,7751131000006119#,Assessment using Arizona Battery for Communication Disorders of Dementia,^ESCTAS775113,NA,3307339010,NA,31,NA,0
716727004#,Assessment using Arizona Battery for Communication Disorders of Dementia,3307339010#,1,0,1,7751141000006112#,Assessment using ABCD (Arizona Battery for Communication Disorders) of Dementia,^ESCTAS775114,NA,3307340012,NA,31,NA,0
716727004#,Assessment using Arizona Battery for Communication Disorders of Dementia,3307339010#,1,0,1,7751131000006119#,Assessment using Arizona Battery for Communication Disorders of Dementia,^ESCTAS775113,NA,3307339010,NA,31,NA,0
716727004#,Assessment using ABCD (Arizona Battery for Communication Disorders) of Dementia,3307340012#,1,0,1,7751141000006112#,Assessment using ABCD (Arizona Battery for Communication Disorders) of Dementia,^ESCTAS775114,NA,3307340012,NA,31,NA,0
716727004#,Assessment using ABCD (Arizona Battery for Communication Disorders) of Dementia,3307340012#,1,0,1,7751131000006119#,Assessment using Arizona Battery for Communication Disorders of Dementia,^ESCTAS775113,NA,3307339010,NA,31,NA,0
716994006#,Behavioral variant of frontotemporal dementia (disorder),3308113016#,1,0,1,7755131000006117#,Behavioral variant of frontotemporal dementia,^ESCTBE775513,NA,3308114010,NA,31,NA,1
716994006#,Behavioral variant of frontotemporal dementia (disorder),3308113016#,1,0,1,7755121000006115#,Behavioural variant of frontotemporal dementia,^ESCTBE775512,NA,3308115011,NA,31,NA,1
716994006#,Behavioral variant of frontotemporal dementia,3308114010#,1,0,1,7755131000006117#,Behavioral variant of frontotemporal dementia,^ESCTBE775513,NA,3308114010,NA,31,NA,1
716994006#,Behavioral variant of frontotemporal dementia,3308114010#,1,0,1,7755121000006115#,Behavioural variant of frontotemporal dementia,^ESCTBE775512,NA,3308115011,NA,31,NA,1
716994006#,Behavioural variant of frontotemporal dementia,3308115011#,1,0,1,7755131000006117#,Behavioral variant of frontotemporal dementia,^ESCTBE775513,NA,3308114010,NA,31,NA,1
716994006#,Behavioural variant of frontotemporal dementia,3308115011#,1,0,1,7755121000006115#,Behavioural variant of frontotemporal dementia,^ESCTBE775512,NA,3308115011,NA,31,NA,1
717679002#,Revised Kendrick Battery for detection of dementia in the elderly (assessment scale),3309990010#,1,0,1,7760911000006110#,Revised Kendrick Battery for detection of dementia in the elderly,^ESCTRE776091,NA,3309991014,NA,31,NA,0
717679002#,Revised Kendrick Battery for detection of dementia in the elderly,3309991014#,1,0,1,7760911000006110#,Revised Kendrick Battery for detection of dementia in the elderly,^ESCTRE776091,NA,3309991014,NA,31,NA,0
718372000#,Assessment using Clinical Dementia Rating (procedure),3310470011#,1,0,1,7771441000006116#,Assessment using CDR (Clinical Dementia Rating),^ESCTAS777144,NA,3310475018,NA,31,NA,0
718372000#,Assessment using Clinical Dementia Rating (procedure),3310470011#,1,0,1,7771451000006119#,Assessment using Clinical Dementia Rating,^ESCTAS777145,NA,3310471010,NA,31,NA,0
718372000#,Assessment using Clinical Dementia Rating,3310471010#,1,0,1,7771441000006116#,Assessment using CDR (Clinical Dementia Rating),^ESCTAS777144,NA,3310475018,NA,31,NA,0
718372000#,Assessment using Clinical Dementia Rating,3310471010#,1,0,1,7771451000006119#,Assessment using Clinical Dementia Rating,^ESCTAS777145,NA,3310471010,NA,31,NA,0
718372000#,Assessment using CDR (Clinical Dementia Rating),3310475018#,1,0,1,7771441000006116#,Assessment using CDR (Clinical Dementia Rating),^ESCTAS777144,NA,3310475018,NA,31,NA,0
718372000#,Assessment using CDR (Clinical Dementia Rating),3310475018#,1,0,1,7771451000006119#,Assessment using Clinical Dementia Rating,^ESCTAS777145,NA,3310471010,NA,31,NA,0
71961003#,Dementia infantilis,119578017#,1,0,1,119577010#,Heller's syndrome,E141-1,E141.11,119577010,NA,32,NA,0
71961003#,Dementia infantilis,119578017#,1,0,1,376631000006115#,[X]Dementia infantalis,Eu843-1,Eu84311,119576018,NA,32,NA,0
71961003#,Dementia infantilis,119578017#,1,0,1,3670621000006118#,CDD - Childhood disintegrative disorder,^ESCTCD367062,NA,2988346014,NA,32,NA,0
71961003#,Dementia infantilis,119578017#,1,0,1,3670581000006118#,Childhood disintegrative disorder,^ESCTCH367058,NA,119576018,NA,32,NA,0
71961003#,Dementia infantilis,119578017#,1,0,1,3670601000006111#,Dementia infantilis,^ESCTDE367060,NA,119578017,NA,32,NA,0
71961003#,Dementia infantilis,119578017#,1,0,1,388761000006114#,[X]Heller's syndrome,Eu843-3,Eu84313,119577010,NA,32,NA,0
71961003#,Dementia infantilis,119578017#,1,0,1,294941015#,Disintegrative psychosis NOS,E141z,E141z00,119576018,NA,32,NA,0
71961003#,Dementia infantilis,119578017#,1,0,1,119579013#,Disintegrative psychosis,E141,E141.00,119579013,NA,32,NA,0
719787003#,Shared care prescribing of drug for dementia (finding),3317832017#,1,0,1,2620431000000115#,Shared care prescribing of drug for dementia,8BM50,NA,3317833010,NA,32,NA,0
719787003#,Shared care prescribing of drug for dementia,3317833010#,1,0,1,2620431000000115#,Shared care prescribing of drug for dementia,8BM50,NA,3317833010,NA,32,NA,0
719818007#,X-linked ataxia dementia syndrome,3318023015#,1,0,1,7791401000006113#,X-linked spinocerebellar ataxia type 4,^ESCTXL779140,NA,3318022013,NA,31,NA,0
719818007#,X-linked ataxia dementia syndrome,3318023015#,1,0,1,7791411000006111#,X-linked ataxia dementia syndrome,^ESCTXL779141,NA,3318023015,NA,31,NA,0
720021000#,Shared care prescribing protocol of drugs for dementia,3315873017#,1,0,1,7794741000006116#,Shared care prescribing protocol of drugs for dementia,^ESCTSH779474,NA,3315873017,NA,31,NA,0
720021000#,Shared care prescribing protocol of drugs for dementia (regime/therapy),3318962014#,1,0,1,7794741000006116#,Shared care prescribing protocol of drugs for dementia,^ESCTSH779474,NA,3315873017,NA,31,NA,0
720022007#,Shared care prescribing of drugs for dementia declined (situation),3315872010#,1,0,1,2620471000000118#,Shared care prescribing of drugs for dementia declined,8BM60,NA,3318963016,NA,32,NA,0
720022007#,Shared care prescribing of drugs for dementia declined,3318963016#,1,0,1,2620471000000118#,Shared care prescribing of drugs for dementia declined,8BM60,NA,3318963016,NA,32,NA,0
720204003#,Clinical Dementia Rating score (observable entity),3319756018#,1,0,1,7798771000006115#,Clinical Dementia Rating score,^ESCTCL779877,NA,3319757010,NA,31,NA,0
720204003#,Clinical Dementia Rating score (observable entity),3319756018#,1,0,1,7798761000006110#,CDR (Clinical Dementia Rating) score,^ESCTCD779876,NA,3319758017,NA,31,NA,0
720204003#,Clinical Dementia Rating score,3319757010#,1,0,1,7798771000006115#,Clinical Dementia Rating score,^ESCTCL779877,NA,3319757010,NA,31,NA,0
720204003#,Clinical Dementia Rating score,3319757010#,1,0,1,7798761000006110#,CDR (Clinical Dementia Rating) score,^ESCTCD779876,NA,3319758017,NA,31,NA,0
720204003#,CDR (Clinical Dementia Rating) score,3319758017#,1,0,1,7798771000006115#,Clinical Dementia Rating score,^ESCTCL779877,NA,3319757010,NA,31,NA,0
720204003#,CDR (Clinical Dementia Rating) score,3319758017#,1,0,1,7798761000006110#,CDR (Clinical Dementia Rating) score,^ESCTCD779876,NA,3319758017,NA,31,NA,0
722977005#,Dementia co-occurrent and due to neurocysticercosis (disorder),3334501014#,1,0,1,7838821000006115#,Dementia co-occurrent and due to neurocysticercosis,^ESCTDE783882,NA,3334502019,NA,31,NA,1
722977005#,Dementia co-occurrent and due to neurocysticercosis,3334502019#,1,0,1,7838821000006115#,Dementia co-occurrent and due to neurocysticercosis,^ESCTDE783882,NA,3334502019,NA,31,NA,1
722978000#,Dementia caused by toxin (disorder),3334071016#,1,0,1,7838831000006117#,Dementia caused by toxin,^ESCTDE783883,NA,3334072011,NA,31,NA,1
722978000#,Dementia caused by toxin,3334072011#,1,0,1,7838831000006117#,Dementia caused by toxin,^ESCTDE783883,NA,3334072011,NA,31,NA,1
722979008#,Dementia due to metabolic abnormality (disorder),3334073018#,1,0,1,7838841000006110#,Dementia due to metabolic abnormality,^ESCTDE783884,NA,3334074012,NA,31,NA,1
722979008#,Dementia due to metabolic abnormality,3334074012#,1,0,1,7838841000006110#,Dementia due to metabolic abnormality,^ESCTDE783884,NA,3334074012,NA,31,NA,1
722980006#,Dementia due to chromosomal anomaly (disorder),3334075013#,1,0,1,7838851000006112#,Dementia due to chromosomal anomaly,^ESCTDE783885,NA,3334076014,NA,31,NA,1
722980006#,Dementia due to chromosomal anomaly,3334076014#,1,0,1,7838851000006112#,Dementia due to chromosomal anomaly,^ESCTDE783885,NA,3334076014,NA,31,NA,1
723123001#,Ischemic vascular dementia (disorder),3334660016#,1,0,1,7840631000006118#,Ischaemic vascular dementia,^ESCTIS784063,NA,3334662012,NA,31,NA,1
723123001#,Ischemic vascular dementia (disorder),3334660016#,1,0,1,7840641000006111#,Ischemic vascular dementia,^ESCTIS784064,NA,3334661017,NA,31,NA,1
723123001#,Ischemic vascular dementia,3334661017#,1,0,1,7840631000006118#,Ischaemic vascular dementia,^ESCTIS784063,NA,3334662012,NA,31,NA,1
723123001#,Ischemic vascular dementia,3334661017#,1,0,1,7840641000006111#,Ischemic vascular dementia,^ESCTIS784064,NA,3334661017,NA,31,NA,1
723123001#,Ischaemic vascular dementia,3334662012#,1,0,1,7840631000006118#,Ischaemic vascular dementia,^ESCTIS784063,NA,3334662012,NA,31,NA,1
723123001#,Ischaemic vascular dementia,3334662012#,1,0,1,7840641000006111#,Ischemic vascular dementia,^ESCTIS784064,NA,3334661017,NA,31,NA,1
723390000#,Rapidly progressive dementia (disorder),3424365012#,1,0,1,7843521000006113#,Rapidly progressive dementia,^ESCTRA784352,NA,3424366013,NA,31,NA,1
723390000#,Rapidly progressive dementia,3424366013#,1,0,1,7843521000006113#,Rapidly progressive dementia,^ESCTRA784352,NA,3424366013,NA,31,NA,1
724776007#,Dementia due to disorder of central nervous system (disorder),3445726012#,1,0,1,7861131000006111#,Dementia due to disorder of central nervous system,^ESCTDE786113,NA,3445727015,NA,31,NA,1
724776007#,Dementia due to disorder of central nervous system,3445727015#,1,0,1,7861131000006111#,Dementia due to disorder of central nervous system,^ESCTDE786113,NA,3445727015,NA,31,NA,1
724777003#,Dementia due to infectious disease (disorder),3445728013#,1,0,1,7861141000006118#,Dementia due to infectious disease,^ESCTDE786114,NA,3445729017,NA,31,NA,1
724777003#,Dementia due to infectious disease,3445729017#,1,0,1,7861141000006118#,Dementia due to infectious disease,^ESCTDE786114,NA,3445729017,NA,31,NA,1
72488000#,"Niemann-Pick disease, type C, chronic form",120411013#,1,0,1,3678671000006119#,"Niemann-Pick disease, type C, chronic form",^ESCTNI367867,NA,120411013,NA,31,NA,0
72488000#,"Niemann-Pick disease, type C, chronic form (disorder)",812770018#,1,0,1,3678671000006119#,"Niemann-Pick disease, type C, chronic form",^ESCTNI367867,NA,120411013,NA,31,NA,0
724992007#,Epileptic dementia,3498219011#,1,1,2,7863701000006117#,Epilepsy with dementia,^ESCTEP786370,NA,3498221018,NA,31,NA,1
724992007#,Epileptic dementia,3498219011#,1,1,2,7863681000006115#,Epilepsy co-occurrent and due to dementia,^ESCTEP786368,NA,3498220017,NA,31,NA,1
724992007#,Epileptic dementia,3498219011#,1,1,2,7863691000006117#,Epileptic dementia,^ESCTEP786369,NA,3498219011,NA,31,NA,1
724992007#,Epilepsy co-occurrent and due to dementia,3498220017#,1,1,2,7863701000006117#,Epilepsy with dementia,^ESCTEP786370,NA,3498221018,NA,31,NA,1
724992007#,Epilepsy co-occurrent and due to dementia,3498220017#,1,1,2,7863681000006115#,Epilepsy co-occurrent and due to dementia,^ESCTEP786368,NA,3498220017,NA,31,NA,1
724992007#,Epilepsy co-occurrent and due to dementia,3498220017#,1,1,2,7863691000006117#,Epileptic dementia,^ESCTEP786369,NA,3498219011,NA,31,NA,1
724992007#,Epilepsy with dementia,3498221018#,1,1,2,7863701000006117#,Epilepsy with dementia,^ESCTEP786370,NA,3498221018,NA,31,NA,1
724992007#,Epilepsy with dementia,3498221018#,1,1,2,7863681000006115#,Epilepsy co-occurrent and due to dementia,^ESCTEP786368,NA,3498220017,NA,31,NA,1
724992007#,Epilepsy with dementia,3498221018#,1,1,2,7863691000006117#,Epileptic dementia,^ESCTEP786369,NA,3498219011,NA,31,NA,1
724992007#,Epilepsy co-occurrent and due to dementia (disorder),3498222013#,1,1,2,7863701000006117#,Epilepsy with dementia,^ESCTEP786370,NA,3498221018,NA,31,NA,1
724992007#,Epilepsy co-occurrent and due to dementia (disorder),3498222013#,1,1,2,7863681000006115#,Epilepsy co-occurrent and due to dementia,^ESCTEP786368,NA,3498220017,NA,31,NA,1
724992007#,Epilepsy co-occurrent and due to dementia (disorder),3498222013#,1,1,2,7863691000006117#,Epileptic dementia,^ESCTEP786369,NA,3498219011,NA,31,NA,1
725898002#,Delirium co-occurrent with dementia (disorder),3446227014#,1,0,1,7874761000006112#,Delirium co-occurrent with dementia,^ESCTDE787476,NA,3446228016,NA,31,NA,1
725898002#,Delirium co-occurrent with dementia (disorder),3446227014#,1,0,1,7874771000006117#,Delirium superimposed on dementia,^ESCTDE787477,NA,3446229012,NA,31,NA,1
725898002#,Delirium co-occurrent with dementia,3446228016#,1,0,1,7874761000006112#,Delirium co-occurrent with dementia,^ESCTDE787476,NA,3446228016,NA,31,NA,1
725898002#,Delirium co-occurrent with dementia,3446228016#,1,0,1,7874771000006117#,Delirium superimposed on dementia,^ESCTDE787477,NA,3446229012,NA,31,NA,1
725898002#,Delirium superimposed on dementia,3446229012#,1,0,1,7874761000006112#,Delirium co-occurrent with dementia,^ESCTDE787476,NA,3446228016,NA,31,NA,1
725898002#,Delirium superimposed on dementia,3446229012#,1,0,1,7874771000006117#,Delirium superimposed on dementia,^ESCTDE787477,NA,3446229012,NA,31,NA,1
73097000#,Alcohol amnestic disorder,121405015#,0,1,1,294664016#,Alcohol amnestic syndrome NOS,E011z,E011z00,121405015,NA,32,1,1
73097000#,Alcohol amnestic disorder,121405015#,0,1,1,397791000006118#,Alcohol amnestic disorder,Eu106,Eu10600,121405015,NA,32,NA,1
73097000#,Alcohol amnestic disorder,121405015#,0,1,1,3688931000006118#,Alcohol-induced persisting amnestic disorder,^ESCTAL368893,NA,121406019,NA,32,NA,1
73097000#,Alcohol-induced persisting amnestic disorder,121406019#,0,1,1,294664016#,Alcohol amnestic syndrome NOS,E011z,E011z00,121405015,NA,32,1,1
73097000#,Alcohol-induced persisting amnestic disorder,121406019#,0,1,1,397791000006118#,Alcohol amnestic disorder,Eu106,Eu10600,121405015,NA,32,NA,1
73097000#,Alcohol-induced persisting amnestic disorder,121406019#,0,1,1,3688931000006118#,Alcohol-induced persisting amnestic disorder,^ESCTAL368893,NA,121406019,NA,32,NA,1
73097000#,Alcohol amnestic disorder (disorder),813447015#,0,1,1,294664016#,Alcohol amnestic syndrome NOS,E011z,E011z00,121405015,NA,32,1,1
73097000#,Alcohol amnestic disorder (disorder),813447015#,0,1,1,397791000006118#,Alcohol amnestic disorder,Eu106,Eu10600,121405015,NA,32,NA,1
73097000#,Alcohol amnestic disorder (disorder),813447015#,0,1,1,3688931000006118#,Alcohol-induced persisting amnestic disorder,^ESCTAL368893,NA,121406019,NA,32,NA,1
